id,title,company,company_url,contact_email,skills,eligibility,source,last_updated,deadline,link,year
1810,PHP Development,ODS Network Private Limited,/company/ods-network-private-limited-1751268694,,"AJAX, CodeIgniter, HTML, JavaScript, jQuery, Laravel, MySQL, PHP",Only those candidates can apply who: 1. are available for the work from home job/internship 2. can start the work from home job/internship between 29th Oct'25 and 3rd Dec'25 3. are available for duration of 3 months 4. have relevant skills and interests,Internshala,2025-11-04,2025-11-28,https://internshala.com/internship/detail/work-from-home-php-development-internship-at-ods-network-private-limited1761727647,3
1811,Software Development,ServiceHive,/company/servicehive-1727880244,,"CSS, Elasticsearch, HTML, JavaScript, MERN, MySQL, Node.js, Python, React, SQL",Only those candidates can apply who: 1. are available for the work from home job/internship 2. can start the work from home job/internship between 29th Oct'25 and 3rd Dec'25 3. are available for duration of 6 months 4. have relevant skills and interests * Women wanting to start/restart their career can also apply.,Internshala,2025-11-04,2025-11-28,https://internshala.com/internship/detail/work-from-home-software-development-internship-at-servicehive1761727176,3
1812,Web Development (AI Agent + AI Video Creation Platform),GOOD DOPAMINE TECHNOLOGIES PRIVATE LIMITED,/company/good-dopamine-technologies-private-limited-1745749893,,"AI Image Generation, AI Video Generation, AI Voiceover, Firebase, Generative AI Tools, GitHub, Kotlin, MongoDB, Python Libraries, React, TypeScript",Only those candidates can apply who: 1. are available for the work from home job/internship 2. can start the work from home job/internship between 29th Oct'25 and 3rd Dec'25 3. are available for duration of 6 months 4. have relevant skills and interests * Women wanting to start/restart their career can also apply.,Internshala,2025-11-04,2025-11-28,https://internshala.com/internship/detail/work-from-home-web-development-ai-agent-ai-video-creation-platform-internship-at-good-dopamine-technologies-private-limited1761726970,3
1813,Content Writing (Research Associate In Computer Science),Megaminds IT Services,/company/megaminds-it-services-1551760913,,"Analytical Thinking, Artificial Intelligence Markup Language (AIML), Business Analysis, Content Writing, Critical thinking, Data Analysis, English Proficiency (Spoken), English Proficiency (Written), LaTeX, Logical reasoning, Machine Learning, MS-Office, MS-Word, Problem Solving, Python, Research and Analytics",Only those candidates can apply who: 1. are available for the work from home job/internship 2. can start the work from home job/internship between 29th Oct'25 and 3rd Dec'25 3. are available for duration of 6 months 4. have relevant skills and interests * Women wanting to start/restart their career can also apply.,Internshala,2025-11-04,2025-11-28,https://internshala.com/internship/detail/work-from-home-content-writing-research-associate-in-computer-science-internship-at-megaminds-it-services1761726780,3
1814,Web Development,Yottol Fintech Private Limited,/company/yottol-fintech-private-limited-1695282068,,"Git, HTML, JavaScript, MySQL, Node.js, React",Only those candidates can apply who: 1. are available for full time (in-office) internship 2. can start the internship between 29th Oct'25 and 3rd Dec'25 3. are available for duration of 3 months 4. are from Ahmedabad only 5. have relevant skills and interests,Internshala,2025-11-04,2025-11-28,https://internshala.com/internship/detail/web-development-internship-in-ahmedabad-at-yottol-fintech-private-limited1761717976,3
1815,Cybersecurity And Network Security Research,Megaminds IT Services,/company/megaminds-it-services-1551760913,,"Computer Networking, Cybersecurity, Java, Network Configuration, Network protocols, Network Security, Prototyping, Python, Security tools, Troubleshooting, Wireframing",Only those candidates can apply who: 1. are available for the work from home job/internship 2. can start the work from home job/internship between 29th Oct'25 and 3rd Dec'25 3. are available for duration of 6 months 4. have relevant skills and interests * Women wanting to start/restart their career can also apply.,Internshala,2025-11-04,2025-11-28,https://internshala.com/internship/detail/work-from-home-cybersecurity-and-network-security-research-internship-at-megaminds-it-services1761723339,3
1816,IOT & Cloud Computing,Megaminds IT Services,/company/megaminds-it-services-1551760913,,"Amazon SNS, Amazon Web Services (AWS), Cloud Computing, Computer Networking, Cybersecurity, Internet of Things (IoT), Java, Research and Analytics",Only those candidates can apply who: 1. are available for the work from home job/internship 2. can start the work from home job/internship between 29th Oct'25 and 3rd Dec'25 3. are available for duration of 6 months 4. have relevant skills and interests * Women wanting to start/restart their career can also apply.,Internshala,2025-11-04,2025-11-28,https://internshala.com/internship/detail/work-from-home-iot-cloud-computing-internship-at-megaminds-it-services1761723316,3
1817,Web Development,Agney Nalapat,/company/agney-nalapat-1737788361,,"CSS, HTML, JavaScript, Python, React, SQL",Only those candidates can apply who: 1. are available for the work from home job/internship 2. can start the work from home job/internship between 29th Oct'25 and 3rd Dec'25 3. are available for duration of 6 months 4. have relevant skills and interests * Women wanting to start/restart their career can also apply.,Internshala,2025-11-04,2025-11-28,https://internshala.com/internship/detail/work-from-home-web-development-internship-at-agney-nalapat1761722179,3
1818,Internet Of Things (IoT),Gateway Software Solutions,/company/gateway-software-solutions-1501846592,,"Arduino, ARM Microcontroller, Circuit Design, Embedded Systems, Internet of Things (IoT)",Only those candidates can apply who: 1. are available for full time (in-office) internship 2. can start the internship between 29th Oct'25 and 3rd Dec'25 3. are available for duration of 6 months 4. have relevant skills and interests * Women wanting to start/restart their career can also apply.,Internshala,2025-11-04,2025-11-28,https://internshala.com/internship/detail/internet-of-things-iot-internship-in-multiple-locations-at-gateway-software-solutions1761722093,3
1819,Python Development,Megaminds IT Services,/company/megaminds-it-services-1551760913,,"Artificial intelligence, CNN (Convolutional Neural Network), Computer Vision, Data Analysis, Data Cleaning, Data Engineering, Data Extraction, Deep Learning, Django, Flask, Java, Machine Learning, Power BI, Python, Python Libraries, RStudio, Streamlit, Tableau",Only those candidates can apply who: 1. are available for the work from home job/internship 2. can start the work from home job/internship between 29th Oct'25 and 3rd Dec'25 3. are available for duration of 6 months 4. have relevant skills and interests * Women wanting to start/restart their career can also apply.,Internshala,2025-11-04,2025-11-28,https://internshala.com/internship/detail/work-from-home-python-development-internship-at-megaminds-it-services1761722125,3
1820,Backend Development,Lawtech,/company/lawtech-1658590176,,"Claude, C Programming, Django, HTML, Java, Kaggle, LLM evaluation, Machine Learning, MySQL, Node.js, OpenAI API, Python, REST API",Only those candidates can apply who: 1. are available for the work from home job/internship 2. can start the work from home job/internship between 29th Oct'25 and 3rd Dec'25 3. are available for duration of 6 months 4. have relevant skills and interests * Women wanting to start/restart their career can also apply.,Internshala,2025-11-04,2025-11-28,https://internshala.com/internship/detail/work-from-home-backend-development-internship-at-lawtech1761722009,3
1822,Full Stack Development,GLOBAL NEXT CONSULTING INDIA PVT LTD,/company/global-next-consulting-india-pvt-ltd-1743684500,,"CSS, HTML, MongoDB, MySQL, Node.js, Python",Only those candidates can apply who: 1. are available for the work from home job/internship 2. can start the work from home job/internship between 29th Oct'25 and 3rd Dec'25 3. are available for duration of 6 weeks 4. have relevant skills and interests * Women wanting to start/restart their career can also apply.,Internshala,2025-11-04,2025-11-28,https://internshala.com/internship/detail/work-from-home-part-time-full-stack-development-internship-at-global-next-consulting-india-pvt-ltd1761720387,3
1823,Innovative Quiz Maker (Judiciary),Lawtech,/company/lawtech-1658590176,,"Creative Writing, Labour laws, Problem Solving, Proofreading, Quality Assurance/Quality Control (QA/QC), Research and Analytics",Only those candidates can apply who: 1. are available for the work from home job/internship 2. can start the work from home job/internship between 29th Oct'25 and 3rd Dec'25 3. are available for duration of 3 months 4. have relevant skills and interests * Women wanting to start/restart their career can also apply.,Internshala,2025-11-04,2025-11-28,https://internshala.com/internship/detail/work-from-home-innovative-quiz-maker-judiciary-internship-at-lawtech1761720100,3
1824,Full Stack Development,Madeline & Co,/company/madeline-co-1761723839,,"Amazon Web Services (AWS), Artificial intelligence, FastAPI, JavaScript, Next.js, PostgreSQL, Python, React, Redis, User Interface (UI) Development",Only those candidates can apply who: 1. are available for the work from home job/internship 2. can start the work from home job/internship between 29th Oct'25 and 3rd Dec'25 3. are available for duration of 6 months 4. have relevant skills and interests,Internshala,2025-11-04,2025-11-28,https://internshala.com/internship/detail/work-from-home-full-stack-development-internship-at-anchita-sharma1761719443,3
1825,Full Stack Development,Valstrand Solutions Private Limited,/company/valstrand-solutions-private-limited-1594873896,,"CSS, Generative AI Development, JavaScript, Node.js, PHP, Python, React",Only those candidates can apply who: 1. are available for the work from home job/internship 2. can start the work from home job/internship between 29th Oct'25 and 3rd Dec'25 3. are available for duration of 3 months 4. have relevant skills and interests * Women wanting to start/restart their career can also apply.,Internshala,2025-11-04,2025-11-28,https://internshala.com/internship/detail/work-from-home-part-time-full-stack-development-internship-at-realtygenie1761718733,3
1826,AI & Infrastructure Engineering - Artifact,Inditech Technology Services Private Limited,/company/inditech-technology-services-private-limited-1634280055,,"GitHub, Java, LLM evaluation, Node.js, REST API, SQL",Only those candidates can apply who: 1. are available for the work from home job/internship 2. can start the work from home job/internship between 29th Oct'25 and 3rd Dec'25 3. are available for duration of 6 months 4. have relevant skills and interests,Internshala,2025-11-04,2025-11-28,https://internshala.com/internship/detail/work-from-home-ai-infrastructure-engineering-artifact-internship-at-inditech-technology-services-private-limited1761718541,3
